,,Appendix - I,,,,,,,,
,,,,,,,,,,
S.No,HEA combinations,dHmix,dSmix,dGmix,Tm,Atom.Size.Diff,Elect.Diff,VEC,Phases,doi
81,AlCrFeNiMo0.5,-11.85185185,13.14594406,382.6472339,1472.592315,6.112177396,0.172225806,6.666666667,BCC,10.1016/j.jallcom.2013.03.253
82,AlCrFeNiMo0.8,-11.14583333,13.35141737,401.0213207,1544.520145,6.015400008,0.188402919,6.625,MIP,10.1016/j.jallcom.2013.03.253
83,AlCrMoNbTi,-13.6,13.38,555.5965658,2140.09,4.87,0.23,4.8,FCC,10.1016/j.jallcom.2015.11.050
84,AlCrNbTiV,-14.56,13.38161053,432.9526956,1667.706423,5.90234915,0.039698866,4.6,MIP,10.1016/j.jallcom.2015.08.224
85,AlHfNbTaTiZr,-14.77777778,14.8975162,531.9761786,2061.161708,4.902772537,0.122610494,4.166666667,BCC,10.1016/j.jallcom.2014.11.064
86,AlHfNbTiZr,-19.36,13.38161053,473.9272514,1825.551003,4.968270135,0.133955216,4,BCC,10.1016/j.mtcomm.2018.06.004
87,AlMo0.5NbTa0.5TiZr,-16.84,14.53,560.6278523,2169.09,4.34,0.22,4.3,BCC,10.1016/j.actamat.2014.01.029
88,AlMo0.5NbTa0.5TiZr0.5,-14.49487683,13.67480936,515.4022946,1933.369037,5.103543372,0.164543472,4.479376401,MIP,10.1016/j.actamat.2014.01.029
89,AlMoNbTaTiV,-14.53735905,13.6212157,526.8735843,1968.238593,5.051903185,0.168312617,4.324399422,BCC,10.1016/j.msea.2020.139275
90,AlMoNbTiV,-11.04,13.38161053,477.7526215,1840.253545,3.796497761,0.227982455,4.6,BCC,10.3390/e16020870
91,AlNb1.5Ta0.5Ti1.5Zr0.5,-15.12,12.51,556.3368171,2135.79,3.07,0.08,4.2,BCC,10.1007/s11837-014-1066-0
92,AlNbTa0.5TiZr0.5,-14.85493518,13.22539687,560.9961831,2131.913022,4.069386734,0.182187698,3.891465434,MIP,10.1007/s11837-014-1066-0
93,AlNbTaTiV,-13.44,13.38,576.2105538,2219.49,3.16,0.05,4.4,BCC,10.1016/j.proeng.2012.03.043
94,AlNbTiMoV,-14.75534362,13.13338754,584.3777676,2229.15293,3.647009039,0.162931767,3.717346177,BCC,10.3390/e16020870 
95,AlNbTiVZr,-17.44,13.38,515.8708658,1987.09,5.53,0.11,4.2,BCC,10.1016/j.msea.2017.08.019
96,AlNbTiVZr0.1,-17.44,13.38,515.8708658,1987.09,5.53,0.11,4.2,MIP,10.1016/j.msea.2017.08.019
97,AlNbTiVZr0.25,-16.75193337,12.198543,426.6962822,1636.160469,4.420373774,0.052617394,4.243902439,MIP,10.1016/j.msea.2017.08.019
98,AlNbTiVZr0.5,-18.17283951,13.14594406,432.0973738,1662.916305,5.607337231,0.089083121,4.222222222,MIP,10.1016/j.msea.2017.08.019
99,AlNbTiVZr1.5,-19.30578512,13.2546386,443.5350562,1707.650753,6.72027796,0.121437669,4.181818182,MIP,10.1016/j.msea.2017.08.019
100,AlTiZrNbHf  ,-17.84396198,12.98377231,501.3710566,1971.418548,4.79234012,0.092035047,3.64234876,MIP,10.1016/j.triboint.2021.107031
101,Co25Ni25Fe25Al7.5Cu17.5,0.8225,12.79604395,346.9451589,1333.355348,3.874411655,0.07690538,8.9,FCC,10.1016/j.actamat.2016.01.050
102,CoCrCuFeNiTi,-8.44,14.9,463.959863,1797.63,5.65,0.14,8,MIP,10.1016/j.intermet.2006.08.005
103,CoCrCuFeNiTi0.8,-6.75,14.87,462.7377384,1792.68,5.27,0.13,8.14,MIP,10.1016/j.intermet.2006.08.005
104,CoCrFeMnNiV0.25,-5.297052154,14.33614554,388.7188688,1502.815949,3.287511245,0.138098522,7.857142857,FCC,10.1016/j.jallcom.2014.12.157
105,CoCrFeMnNiV0.5,-6.214876033,14.69798576,391.5136231,1515.744425,3.295001536,0.137594445,7.727272727,FCC,10.1016/j.jallcom.2014.12.157
106,CoCrFeMnNiV0.75,-6.956521739,14.85564568,394.3956448,1527.837408,3.294550407,0.136911656,7.608695652,MIP,10.1016/j.jallcom.2014.12.157
107,CoCrFeMnNiV1.0,-7.555555556,14.8975162,397.2569101,1539.173354,3.288078437,0.136096371,7.5,MIP,10.1016/j.jallcom.2014.12.157
108,CoCrFeNb0.155Ni,-6.276635953,12.42064438,416.6059575,1598.792173,2.770916035,0.103631001,8.128760529,MIP,10.1016/j.intermet.2015.01.004
109,CoCrFeNb0.206Ni,-7.024812729,12.58718805,419.1988601,1609.774426,3.146080126,0.105576867,8.090822634,MIP,10.1016/j.intermet.2015.01.004
110,CoCrFeNb0.309Ni,-8.38502061,12.83886672,424.1901117,1630.522174,3.728360702,0.108998224,8.019043196,MIP,10.1016/j.intermet.2015.01.004
111,CoCrFeNb0.412Ni,-9.685938539,13.02986481,429.3171884,1651.446902,4.205658448,0.112136079,7.946509519,MIP,10.1016/j.intermet.2015.01.004
112,CoCrFeNb0.MIPNi,-5.897237709,13.72273014,377.8807537,1470.259301,3.704669462,0.10608249,8.671775834,MIP,10.1016/j.intermet.2015.01.004
113,CoCrFeNiMo0.3,-4.153596539,12.82599837,426.2309224,1638.269287,2.377731963,0.127279646,8.093023256,MIP,10.1016/j.actamat.2016.06.063
114,CoCrFeNiNb0.25,-7.640138408,12.70837022,421.4119843,1619.028721,3.422566258,0.107142824,8.058823529,MIP,10.1016/j.jallcom.2016.01.153
115,CoCrFeNiTi0.2,-7.346938776,12.56917544,408.1727091,1567.326205,3.658435996,0.111625792,8.047619048,MIP,10.3390/e21040389
116,CoCrFeNiV,-8.96,13.38161053,419.2797342,1615.019241,2.213558747,0.115134704,7.6,BCC,10.3390/met9111172
117,CoCrFeNiV0.25,-5.591695502,12.70837022,410.784214,1578.190609,1.335027542,0.103916389,8.058823529,FCC,10.3390/met9111173
118,CoCrFeNiV0.5,-7.012345679,13.14594406,413.5548991,1591.516091,1.757830503,0.108979554,7.888888889,MIP,10.3390/met9111174
119,CoCrFeNiV0.7,-7.913082843,13.30882902,415.8572534,1601.383539,1.980681889,0.111952101,7.765957447,MIP,10.3390/met9111175
120,CoCrFeNiV0.8,-8.298611111,13.35141737,417.0072112,1606.076589,2.069154559,0.113161635,7.708333333,MIP,10.3390/met9111176
121,CoCrFeNiV0.9,-8.646397334,13.37453678,418.1491763,1610.619457,2.146135286,0.114216451,7.653061224,MIP,10.3390/met9111177
122,CoCrFeNiW0.2,-3.537414966,12.56917544,440.6660026,1692.079042,2.065570286,0.148759039,8.142857143,FCC,10.1016/j.intermet.2019.106550
123,CoCrFeNiW0.5,-3.259259259,13.14594406,481.875296,1854.419988,3.012227708,0.192642444,8,MIP,10.1016/j.intermet.2019.106550
124,CoCrMoNbTi,-13.44,13.38161053,529.1503242,2038.236834,6.534212985,0.227191549,6,MIP,10.1007/s11661-018-4472-z
125,CoCrMoNbTi0.2,-12.33560091,12.56917544,546.2139225,2097.394804,6.049819476,0.222844933,6.380952381,MIP,10.1007/s11661-018-4472-z
126,CoCrMoNbTi0.4,-12.76859504,13.01133249,541.0069404,2080.935735,6.235777745,0.224942601,6.272727273,MIP,10.1007/s11661-018-4472-z
127,CoCrMoNbTi0.5,-12.9382716,13.14594406,538.7066514,2073.162136,6.308580241,0.225684145,6.222222222,MIP,10.1007/s11661-018-4472-z
128,CoCrMoNbTi1.0,-13.44,13.38161053,529.1503242,2038.236834,6.534212985,0.227191549,6,MIP,10.1007/s11661-018-4472-z
129,Cr0.5MoNbTaVW  ,-11.85552913,13.11222243,538.5371739,2098.548251,5.547820989,0.229618606,6.218670092,BCC,http://rave.ohiolink.edu/etdc/view?acc_num=osu1492175560975813
130,Cr20Fe6Co34Ni34Mo6,-4.2928,11.58277271,419.0245945,1602.912293,2.18471415,0.120166551,8.5,FCC,10.1016/j.ijplas.2018.10.005
131,Cr2MoNbTaVW,-10.43925029,12.95220194,520.3707697,2016.149404,4.999935727,0.217993303,6.481745017,BCC,http://rave.ohiolink.edu/etdc/view?acc_num=osu1492175560975813
132,CrFeCoNiCuTi0.5,-3.702479339,14.69798576,372.0107329,1440.230486,4.822178394,0.122359719,8.363636364,MIP,10.1016/j.intermet.2006.08.005
133,CrFeTaVW,-2.5,11.52629192,568.1798676,2173,3.988919302,0.293001706,6.25,MIP,10.3390/e20120951
134,CrMn0.3FeVCu0.06,2.186791383,11.38813601,433.4125033,1656.692131,3.081938936,0.098349024,6.476190476,FCC+BCC,10.1016/j.jmst.2018.02.026
135,CrMn0.5FeVCu0.10,2.37654321,11.98251164,421.5294505,1614.938051,3.248968031,0.10315808,6.555555556,FCC+BCC,10.1016/j.jmst.2018.02.026
136,CrMn0.7FeVCu0.14,2.520616319,12.32346653,411.9592169,1580.336714,3.361580698,0.106926652,6.625,FCC+BCC,10.1016/j.jmst.2018.02.026
137,CrMnFeVCu0.20,2.675736961,12.56917544,400.6190634,1538.283298,3.466126823,0.111239155,6.714285714,FCC+BCC,10.1016/j.jmst.2018.02.026
138,CrMo0.5NbTa0.5TiZr,0.548833099,12.16301106,449.4959004,1726.371343,4.272753209,0.150308699,6.47430394,MIP,1099-4300/15/9/3796
139,CrMoNbTaVW  ,1.259789338,12.09791567,446.9424325,1716.210128,4.280072995,0.148005245,6.427357941,BCC,10.1002/adem.202200870
140,CrMoNbTiV,-4.32,13.38161053,557.7647115,2148.41881,5.618669177,0.224535075,5.2,BCC,10.1016/j.intermet.2018.11.001
141,CrMoNbTiZr,-6.4,13.38161053,546.7740196,2106.092795,8.19461295,0.274546899,5,MIP,10.1016/j.intermet.2018.11.001
142,CrNbTiVZr,-4.64,13.38,580.609528,2236.4,7.67,0.12,4.8,MIP,10.1016/j.msea.2012.12.018
143,Cu0.25AlCoCrFeNiTi0.5,-15.50094518,15.54594215,345.8442641,1343.3844,6.583863842,0.134073873,7.086956522,BCC,10.1016/j.jallcom.2007.11.110
144,Cu0.5AlCoCrFeNiTi0.5,-13.41666667,15.85804053,340.8463734,1325.570478,6.457723041,0.134091594,7.25,BCC,10.1016/j.jallcom.2007.11.110
145,Fe33.5Ni33.5Cr15Mn10Al3Ti5,-10.0974,12.4927989,386.2813635,1482.843696,4.853637233,0.13300812,7.92,MIP,10.1016/j.scriptamat.2018.01.028
146,Fe33.5Ni33.5Cr15Mn10Al4Ti4,-9.7426,12.51380718,383.5316131,1472.405702,4.78716918,0.131911296,7.91,MIP,10.1016/j.scriptamat.2018.01.028
147,Fe33.5Ni33.5Cr15Mn10Al5Ti3,-11.27873016,12.94078723,369.3521255,1420.305016,5.306087331,0.132894994,7.666666667,MIP,10.1016/j.scriptamat.2018.01.028
148,Hf0.5Mo0.5NbTiZr,-0.25,12.96707842,546.8122337,2102.85867,5.730437906,0.258988417,4.5,BCC,10.1016/j.intermet.2015.09.011
149,Hf0.5Mo0.5NbTiZrC0.1,-6.472337894,13.60418835,546.1732103,2105.584046,9.450575175,0.298721248,4.487804878,MIP,10.1016/j.intermet.2015.09.011
150,Hf0.5Mo0.5NbTiZrC0.3,-17.22011898,14.16626487,546.3815775,2111.003024,13.92424922,0.356784662,4.465116279,MIP,10.1016/j.intermet.2015.09.011
151,Hf0.75NbTa0.5Ti1.5Zr1.25,2.36,12.84151644,557.1020651,2141.385887,4.915964063,0.118594899,4.3,BCC,10.1016/j.msea.2017.10.073
152,Hf1.375Nb0.25Ta0.25Ti1.75Zr1.375,0.98,11.44944891,532.6585373,2036.537698,4.495453867,0.114716771,4.1,BCC,10.1080/21663831.2016.1221861
153,HfMo0.25NbTaTiZr,2.467120181,14.33614554,593.2816897,2293.630178,5.272716799,0.189533381,4.476190476,BCC,10.1016/j.matlet.2016.03.133
154,HfMo0.5NbTaTiZr,2.247933884,14.69798576,595.2103931,2304.310893,5.486928917,0.232176194,4.545454545,BCC,10.1016/j.matlet.2016.03.133
155,HfMo0.75NbTaTiZr,2.056710775,14.85564568,597.427759,2314.308612,5.653424959,0.262094227,4.608695652,BCC,10.1016/j.msea.2017.10.073
156,HfMoNbTaTi,2.72,13.38161053,592.5022515,2282.194003,4.99441746,0.118253964,4.4,BCC,10.3390/e21010015
157,HfMoNbTaTiZr,1.888888889,12.41459683,594.7083332,2282.194003,19.05954827,0.246152806,3.666666667,MIP,10.3390/e21010015
158,HfMoNbTaZr,-1.12,13.38161053,621.8810016,2395.370077,6.301264119,0.311152696,4.8,BCC,10.3390/e21010015
159,HfMoNbTiZr,-1.6,13.38,634.561604,2444.2,5.06,0.31,4.6,BCC,10.1016/j.matdes.2015.05.019
160,HfMoScTaZr,-1.774900038,13.80392072,619.4447279,2388.84754,8.528087254,0.261710783,4.060827856,BCC,10.1016/j.ijrmhm.2021.105568
161,HfMoTaTiZr,-1.92,13.38161053,597.8068035,2302.643987,6.087901644,0.311229819,4.6,BCC,10.3390/e21010015
162,HfNb0.18Ta0.18Ti1.27Zr,0.980655458,11.45272946,532.8091979,2037.139276,4.491803564,0.114630243,4.099722992,BCC,10.1080/21663831.2016.1221861
163,HfNbTaTiVZr,3.280590941,12.9777122,641.7809726,2469.556689,7.166792308,0.257562265,3.660742773,BCC,10.1016/j.actamat.2017.09.035
164,HfNbTaTiZr,2.72,13.38,655.02398,2523,4.01,0.12,4.4,BCC,10.1016/j.jallcom.2019.06.138
165,HfNbTaTiZrMoW,-2.93877551,16.17919618,596.7681774,2323.686817,6.024071519,0.38134563,4.857142857,BCC,10.1016/j.jallcom.2019.06.138
166,HfNbTaTiZrW,-3.222222222,14.8975162,639.1645544,2476.410793,5.720897965,0.354483192,4.666666667,BCC,10.1016/j.matdes.2015.06.072
167,HfTaTiVZr,1.941484873,13.99325205,656.5153245,2534.599839,6.013600596,0.278714308,3.776475536,BCC,10.1016/j.matdes.2015.06.072
168,Mo0.1NbTiV0.3Zr,0.795847751,11.62138489,526.645105,2014.87145,6.082539185,0.160399857,4.441176471,BCC,10.1016/j.intermet.2015.10.011
169,Mo0.3NbTiVZr,-1.254732288,12.82599837,527.7013013,2028.267824,7.007082731,0.197323903,4.604651163,BCC,10.1016/j.intermet.2015.10.011
170,Mo0.5NbHf0.5ZrTi,-0.25,12.96707842,546.8122337,2102.85867,5.730437906,0.258988417,4.5,BCC,10.1016/j.intermet.2015.10.011
171,Mo0.5NbHf0.5ZrTiSi0.1,-6.472337894,13.60418835,543.450191,2095.086501,6.690756057,0.261445895,4.487804878,BCC,10.1016/j.intermet.2015.10.011
